      Radius     |       Dichte       |       Masse
  5.1700E-01     |      0.9560434     |   4.4843E-02
  5.1800E-01     |      0.9558755     |   4.5099E-02
  5.1900E-01     |      0.9557072     |   4.5356E-02
  5.2000E-01     |      0.9555387     |   4.5614E-02
  5.2100E-01     |      0.9553698     |   4.5873E-02
  5.2200E-01     |      0.9552007     |   4.6133E-02
  5.2300E-01     |      0.9550312     |   4.6394E-02
  5.2400E-01     |      0.9548615     |   4.6655E-02
  5.2500E-01     |      0.9546914     |   4.6918E-02
  5.2600E-01     |      0.9545210     |   4.7182E-02
  5.2700E-01     |      0.9543503     |   4.7446E-02
  5.2800E-01     |      0.9541793     |   4.7712E-02
  5.2900E-01     |      0.9540081     |   4.7978E-02
  5.3000E-01     |      0.9538364     |   4.8246E-02
  5.3100E-01     |      0.9536645     |   4.8514E-02
  5.3200E-01     |      0.9534923     |   4.8783E-02
  5.3300E-01     |      0.9533198     |   4.9054E-02
  5.3400E-01     |      0.9531470     |   4.9325E-02
  5.3500E-01     |      0.9529739     |   4.9597E-02
  5.3600E-01     |      0.9528004     |   4.9871E-02
  5.3700E-01     |      0.9526267     |   5.0145E-02
  5.3800E-01     |      0.9524526     |   5.0420E-02
  5.3900E-01     |      0.9522783     |   5.0696E-02
  5.4000E-01     |      0.9521036     |   5.0973E-02
  5.4100E-01     |      0.9519287     |   5.1251E-02
  5.4200E-01     |      0.9517534     |   5.1531E-02
  5.4300E-01     |      0.9515779     |   5.1811E-02
  5.4400E-01     |      0.9514020     |   5.2092E-02
  5.4500E-01     |      0.9512258     |   5.2374E-02
  5.4600E-01     |      0.9510493     |   5.2657E-02
  5.4700E-01     |      0.9508725     |   5.2941E-02
  5.4800E-01     |      0.9506955     |   5.3226E-02
  5.4900E-01     |      0.9505181     |   5.3512E-02
  5.5000E-01     |      0.9503404     |   5.3799E-02
  5.5100E-01     |      0.9501624     |   5.4087E-02
  5.5200E-01     |      0.9499841     |   5.4376E-02
  5.5300E-01     |      0.9498055     |   5.4666E-02
  5.5400E-01     |      0.9496266     |   5.4957E-02
  5.5500E-01     |      0.9494473     |   5.5249E-02
  5.5600E-01     |      0.9492678     |   5.5542E-02
  5.5700E-01     |      0.9490880     |   5.5835E-02
  5.5800E-01     |      0.9489079     |   5.6130E-02
  5.5900E-01     |      0.9487275     |   5.6426E-02
  5.6000E-01     |      0.9485467     |   5.6723E-02
  5.6100E-01     |      0.9483657     |   5.7021E-02
  5.6200E-01     |      0.9481844     |   5.7320E-02
  5.6300E-01     |      0.9480027     |   5.7620E-02
  5.6400E-01     |      0.9478208     |   5.7921E-02
  5.6500E-01     |      0.9476386     |   5.8223E-02
  5.6600E-01     |      0.9474560     |   5.8526E-02
  5.6700E-01     |      0.9472732     |   5.8830E-02
  5.6800E-01     |      0.9470900     |   5.9135E-02
  5.6900E-01     |      0.9469066     |   5.9441E-02
  5.7000E-01     |      0.9467228     |   5.9748E-02
  5.7100E-01     |      0.9465388     |   6.0057E-02
  5.7200E-01     |      0.9463545     |   6.0366E-02
  5.7300E-01     |      0.9461698     |   6.0676E-02
  5.7400E-01     |      0.9459848     |   6.0987E-02
  5.7500E-01     |      0.9457996     |   6.1299E-02
  5.7600E-01     |      0.9456140     |   6.1612E-02
  5.7700E-01     |      0.9454282     |   6.1927E-02
  5.7800E-01     |      0.9452420     |   6.2242E-02
  5.7900E-01     |      0.9450556     |   6.2558E-02
  5.8000E-01     |      0.9448688     |   6.2876E-02
  5.8100E-01     |      0.9446818     |   6.3194E-02
  5.8200E-01     |      0.9444944     |   6.3513E-02
  5.8300E-01     |      0.9443067     |   6.3834E-02
  5.8400E-01     |      0.9441188     |   6.4155E-02
  5.8500E-01     |      0.9439305     |   6.4478E-02
  5.8600E-01     |      0.9437420     |   6.4801E-02
  5.8700E-01     |      0.9435531     |   6.5126E-02
  5.8800E-01     |      0.9433640     |   6.5452E-02
  5.8900E-01     |      0.9431745     |   6.5778E-02
  5.9000E-01     |      0.9429847     |   6.6106E-02
  5.9100E-01     |      0.9427947     |   6.6435E-02
  5.9200E-01     |      0.9426043     |   6.6765E-02
  5.9300E-01     |      0.9424137     |   6.7095E-02
  5.9400E-01     |      0.9422227     |   6.7427E-02
  5.9500E-01     |      0.9420315     |   6.7760E-02
  5.9600E-01     |      0.9418399     |   6.8094E-02
  5.9700E-01     |      0.9416481     |   6.8430E-02
  5.9800E-01     |      0.9414559     |   6.8766E-02
  5.9900E-01     |      0.9412635     |   6.9103E-02
  6.0000E-01     |      0.9410707     |   6.9441E-02
  6.0100E-01     |      0.9408777     |   6.9780E-02
  6.0200E-01     |      0.9406844     |   7.0121E-02
  6.0300E-01     |      0.9404907     |   7.0462E-02
  6.0400E-01     |      0.9402968     |   7.0805E-02
  6.0500E-01     |      0.9401026     |   7.1148E-02
  6.0600E-01     |      0.9399080     |   7.1493E-02
  6.0700E-01     |      0.9397132     |   7.1839E-02
  6.0800E-01     |      0.9395181     |   7.2185E-02
  6.0900E-01     |      0.9393227     |   7.2533E-02
  6.1000E-01     |      0.9391269     |   7.2882E-02
  6.1100E-01     |      0.9389309     |   7.3232E-02
  6.1200E-01     |      0.9387346     |   7.3583E-02
  6.1300E-01     |      0.9385380     |   7.3935E-02
  6.1400E-01     |      0.9383411     |   7.4289E-02
  6.1500E-01     |      0.9381439     |   7.4643E-02
  6.1600E-01     |      0.9379464     |   7.4998E-02
  6.1700E-01     |      0.9377486     |   7.5355E-02
  6.1800E-01     |      0.9375505     |   7.5712E-02
  6.1900E-01     |      0.9373521     |   7.6071E-02
  6.2000E-01     |      0.9371534     |   7.6431E-02
  6.2100E-01     |      0.9369545     |   7.6791E-02
  6.2200E-01     |      0.9367552     |   7.7153E-02
  6.2300E-01     |      0.9365556     |   7.7516E-02
  6.2400E-01     |      0.9363558     |   7.7880E-02
  6.2500E-01     |      0.9361556     |   7.8245E-02
  6.2600E-01     |      0.9359551     |   7.8612E-02
  6.2700E-01     |      0.9357544     |   7.8979E-02
  6.2800E-01     |      0.9355533     |   7.9347E-02
  6.2900E-01     |      0.9353520     |   7.9717E-02
  6.3000E-01     |      0.9351504     |   8.0087E-02
  6.3100E-01     |      0.9349484     |   8.0459E-02
  6.3200E-01     |      0.9347462     |   8.0832E-02
  6.3300E-01     |      0.9345437     |   8.1206E-02
  6.3400E-01     |      0.9343409     |   8.1581E-02
  6.3500E-01     |      0.9341378     |   8.1957E-02
  6.3600E-01     |      0.9339344     |   8.2334E-02
  6.3700E-01     |      0.9337307     |   8.2713E-02
  6.3800E-01     |      0.9335267     |   8.3092E-02
  6.3900E-01     |      0.9333224     |   8.3473E-02
  6.4000E-01     |      0.9331178     |   8.3854E-02
  6.4100E-01     |      0.9329130     |   8.4237E-02
  6.4200E-01     |      0.9327078     |   8.4621E-02
  6.4300E-01     |      0.9325023     |   8.5006E-02
  6.4400E-01     |      0.9322966     |   8.5392E-02
  6.4500E-01     |      0.9320906     |   8.5779E-02
  6.4600E-01     |      0.9318842     |   8.6167E-02
  6.4700E-01     |      0.9316776     |   8.6557E-02
  6.4800E-01     |      0.9314707     |   8.6947E-02
  6.4900E-01     |      0.9312635     |   8.7339E-02
  6.5000E-01     |      0.9310560     |   8.7732E-02
  6.5100E-01     |      0.9308482     |   8.8126E-02
  6.5200E-01     |      0.9306401     |   8.8521E-02
  6.5300E-01     |      0.9304317     |   8.8917E-02
  6.5400E-01     |      0.9302230     |   8.9314E-02
  6.5500E-01     |      0.9300141     |   8.9713E-02
  6.5600E-01     |      0.9298048     |   9.0112E-02
  6.5700E-01     |      0.9295953     |   9.0513E-02
  6.5800E-01     |      0.9293854     |   9.0915E-02
  6.5900E-01     |      0.9291753     |   9.1318E-02
  6.6000E-01     |      0.9289649     |   9.1722E-02
  6.6100E-01     |      0.9287542     |   9.2127E-02
  6.6200E-01     |      0.9285432     |   9.2534E-02
  6.6300E-01     |      0.9283319     |   9.2941E-02
  6.6400E-01     |      0.9281203     |   9.3350E-02
  6.6500E-01     |      0.9279084     |   9.3759E-02
  6.6600E-01     |      0.9276963     |   9.4170E-02
  6.6700E-01     |      0.9274838     |   9.4582E-02
  6.6800E-01     |      0.9272711     |   9.4996E-02
  6.6900E-01     |      0.9270580     |   9.5410E-02
  6.7000E-01     |      0.9268447     |   9.5825E-02
  6.7100E-01     |      0.9266311     |   9.6242E-02
  6.7200E-01     |      0.9264172     |   9.6660E-02
  6.7300E-01     |      0.9262030     |   9.7079E-02
  6.7400E-01     |      0.9259885     |   9.7499E-02
  6.7500E-01     |      0.9257738     |   9.7920E-02
  6.7600E-01     |      0.9255587     |   9.8343E-02
  6.7700E-01     |      0.9253434     |   9.8766E-02
  6.7800E-01     |      0.9251277     |   9.9191E-02
  6.7900E-01     |      0.9249118     |   9.9617E-02
  6.8000E-01     |      0.9246956     |   1.0004E-01
  6.8100E-01     |      0.9244791     |   1.0047E-01
  6.8200E-01     |      0.9242623     |   1.0090E-01
  6.8300E-01     |      0.9240452     |   1.0133E-01
  6.8400E-01     |      0.9238278     |   1.0176E-01
  6.8500E-01     |      0.9236102     |   1.0220E-01
  6.8600E-01     |      0.9233923     |   1.0263E-01
  6.8700E-01     |      0.9231740     |   1.0307E-01
  6.8800E-01     |      0.9229555     |   1.0350E-01
  6.8900E-01     |      0.9227367     |   1.0394E-01
  6.9000E-01     |      0.9225176     |   1.0438E-01
  6.9100E-01     |      0.9222982     |   1.0482E-01
  6.9200E-01     |      0.9220786     |   1.0526E-01
  6.9300E-01     |      0.9218586     |   1.0570E-01
  6.9400E-01     |      0.9216384     |   1.0614E-01
  6.9500E-01     |      0.9214179     |   1.0659E-01
  6.9600E-01     |      0.9211970     |   1.0703E-01
  6.9700E-01     |      0.9209759     |   1.0748E-01
  6.9800E-01     |      0.9207546     |   1.0793E-01
  6.9900E-01     |      0.9205329     |   1.0838E-01
  7.0000E-01     |      0.9203109     |   1.0883E-01
  7.0100E-01     |      0.9200887     |   1.0928E-01
  7.0200E-01     |      0.9198662     |   1.0973E-01
  7.0300E-01     |      0.9196434     |   1.1019E-01
  7.0400E-01     |      0.9194203     |   1.1064E-01
  7.0500E-01     |      0.9191969     |   1.1110E-01
  7.0600E-01     |      0.9189732     |   1.1156E-01
  7.0700E-01     |      0.9187493     |   1.1201E-01
  7.0800E-01     |      0.9185250     |   1.1247E-01
  7.0900E-01     |      0.9183005     |   1.1293E-01
  7.1000E-01     |      0.9180757     |   1.1340E-01
  7.1100E-01     |      0.9178506     |   1.1386E-01
  7.1200E-01     |      0.9176252     |   1.1432E-01
  7.1300E-01     |      0.9173996     |   1.1479E-01
  7.1400E-01     |      0.9171736     |   1.1526E-01
  7.1500E-01     |      0.9169474     |   1.1573E-01
  7.1600E-01     |      0.9167209     |   1.1620E-01
  7.1700E-01     |      0.9164941     |   1.1667E-01
  7.1800E-01     |      0.9162670     |   1.1714E-01
  7.1900E-01     |      0.9160396     |   1.1761E-01
  7.2000E-01     |      0.9158120     |   1.1808E-01
  7.2100E-01     |      0.9155841     |   1.1856E-01
  7.2200E-01     |      0.9153559     |   1.1904E-01
  7.2300E-01     |      0.9151274     |   1.1951E-01
  7.2400E-01     |      0.9148986     |   1.1999E-01
  7.2500E-01     |      0.9146695     |   1.2047E-01
  7.2600E-01     |      0.9144402     |   1.2095E-01
  7.2700E-01     |      0.9142106     |   1.2144E-01
  7.2800E-01     |      0.9139807     |   1.2192E-01
  7.2900E-01     |      0.9137505     |   1.2241E-01
  7.3000E-01     |      0.9135200     |   1.2289E-01
  7.3100E-01     |      0.9132893     |   1.2338E-01
  7.3200E-01     |      0.9130582     |   1.2387E-01
  7.3300E-01     |      0.9128269     |   1.2436E-01
  7.3400E-01     |      0.9125953     |   1.2485E-01
  7.3500E-01     |      0.9123634     |   1.2534E-01
  7.3600E-01     |      0.9121313     |   1.2584E-01
  7.3700E-01     |      0.9118988     |   1.2633E-01
  7.3800E-01     |      0.9116661     |   1.2683E-01
  7.3900E-01     |      0.9114331     |   1.2732E-01
  7.4000E-01     |      0.9111998     |   1.2782E-01
  7.4100E-01     |      0.9109663     |   1.2832E-01
  7.4200E-01     |      0.9107324     |   1.2882E-01
  7.4300E-01     |      0.9104983     |   1.2932E-01
  7.4400E-01     |      0.9102639     |   1.2983E-01
  7.4500E-01     |      0.9100292     |   1.3033E-01
  7.4600E-01     |      0.9097943     |   1.3084E-01
  7.4700E-01     |      0.9095590     |   1.3134E-01
  7.4800E-01     |      0.9093235     |   1.3185E-01
  7.4900E-01     |      0.9090877     |   1.3236E-01
  7.5000E-01     |      0.9088516     |   1.3287E-01
  7.5100E-01     |      0.9086153     |   1.3338E-01
  7.5200E-01     |      0.9083786     |   1.3390E-01
  7.5300E-01     |      0.9081417     |   1.3441E-01
  7.5400E-01     |      0.9079045     |   1.3493E-01
  7.5500E-01     |      0.9076671     |   1.3544E-01
  7.5600E-01     |      0.9074293     |   1.3596E-01
  7.5700E-01     |      0.9071913     |   1.3648E-01
  7.5800E-01     |      0.9069530     |   1.3700E-01
  7.5900E-01     |      0.9067144     |   1.3752E-01
  7.6000E-01     |      0.9064755     |   1.3805E-01
  7.6100E-01     |      0.9062364     |   1.3857E-01
  7.6200E-01     |      0.9059970     |   1.3910E-01
  7.6300E-01     |      0.9057573     |   1.3962E-01
  7.6400E-01     |      0.9055173     |   1.4015E-01
  7.6500E-01     |      0.9052771     |   1.4068E-01
  7.6600E-01     |      0.9050366     |   1.4121E-01
  7.6700E-01     |      0.9047958     |   1.4174E-01
  7.6800E-01     |      0.9045547     |   1.4227E-01
  7.6900E-01     |      0.9043133     |   1.4281E-01
  7.7000E-01     |      0.9040717     |   1.4334E-01
  7.7100E-01     |      0.9038298     |   1.4388E-01
  7.7200E-01     |      0.9035876     |   1.4442E-01
  7.7300E-01     |      0.9033452     |   1.4496E-01
  7.7400E-01     |      0.9031024     |   1.4550E-01
  7.7500E-01     |      0.9028594     |   1.4604E-01
  7.7600E-01     |      0.9026161     |   1.4658E-01
  7.7700E-01     |      0.9023726     |   1.4713E-01
  7.7800E-01     |      0.9021287     |   1.4767E-01
  7.7900E-01     |      0.9018846     |   1.4822E-01
  7.8000E-01     |      0.9016402     |   1.4877E-01
  7.8100E-01     |      0.9013956     |   1.4932E-01
  7.8200E-01     |      0.9011506     |   1.4987E-01
  7.8300E-01     |      0.9009054     |   1.5042E-01
  7.8400E-01     |      0.9006600     |   1.5097E-01
  7.8500E-01     |      0.9004142     |   1.5153E-01
  7.8600E-01     |      0.9001682     |   1.5208E-01
  7.8700E-01     |      0.8999219     |   1.5264E-01
  7.8800E-01     |      0.8996753     |   1.5320E-01
  7.8900E-01     |      0.8994284     |   1.5375E-01
  7.9000E-01     |      0.8991813     |   1.5432E-01
  7.9100E-01     |      0.8989339     |   1.5488E-01
  7.9200E-01     |      0.8986862     |   1.5544E-01
  7.9300E-01     |      0.8984383     |   1.5600E-01
  7.9400E-01     |      0.8981901     |   1.5657E-01
  7.9500E-01     |      0.8979416     |   1.5714E-01
  7.9600E-01     |      0.8976928     |   1.5771E-01
  7.9700E-01     |      0.8974438     |   1.5827E-01
  7.9800E-01     |      0.8971945     |   1.5885E-01
  7.9900E-01     |      0.8969449     |   1.5942E-01
  8.0000E-01     |      0.8966951     |   1.5999E-01
  8.0100E-01     |      0.8964450     |   1.6057E-01
  8.0200E-01     |      0.8961946     |   1.6114E-01
  8.0300E-01     |      0.8959439     |   1.6172E-01
  8.0400E-01     |      0.8956930     |   1.6230E-01
  8.0500E-01     |      0.8954418     |   1.6288E-01
  8.0600E-01     |      0.8951903     |   1.6346E-01
  8.0700E-01     |      0.8949385     |   1.6404E-01
  8.0800E-01     |      0.8946865     |   1.6462E-01
  8.0900E-01     |      0.8944342     |   1.6521E-01
  8.1000E-01     |      0.8941817     |   1.6579E-01
  8.1100E-01     |      0.8939288     |   1.6638E-01
  8.1200E-01     |      0.8936757     |   1.6697E-01
  8.1300E-01     |      0.8934224     |   1.6756E-01
  8.1400E-01     |      0.8931687     |   1.6815E-01
  8.1500E-01     |      0.8929148     |   1.6874E-01
  8.1600E-01     |      0.8926606     |   1.6934E-01
  8.1700E-01     |      0.8924062     |   1.6993E-01
  8.1800E-01     |      0.8921515     |   1.7053E-01
  8.1900E-01     |      0.8918965     |   1.7113E-01
  8.2000E-01     |      0.8916412     |   1.7172E-01
  8.2100E-01     |      0.8913857     |   1.7232E-01
  8.2200E-01     |      0.8911299     |   1.7293E-01
  8.2300E-01     |      0.8908738     |   1.7353E-01
  8.2400E-01     |      0.8906175     |   1.7413E-01
  8.2500E-01     |      0.8903609     |   1.7474E-01
  8.2600E-01     |      0.8901040     |   1.7534E-01
  8.2700E-01     |      0.8898469     |   1.7595E-01
  8.2800E-01     |      0.8895895     |   1.7656E-01
  8.2900E-01     |      0.8893318     |   1.7717E-01
  8.3000E-01     |      0.8890739     |   1.7778E-01
  8.3100E-01     |      0.8888157     |   1.7840E-01
  8.3200E-01     |      0.8885572     |   1.7901E-01
  8.3300E-01     |      0.8882985     |   1.7963E-01
  8.3400E-01     |      0.8880395     |   1.8024E-01
  8.3500E-01     |      0.8877802     |   1.8086E-01
  8.3600E-01     |      0.8875207     |   1.8148E-01
  8.3700E-01     |      0.8872609     |   1.8210E-01
  8.3800E-01     |      0.8870008     |   1.8273E-01
  8.3900E-01     |      0.8867405     |   1.8335E-01
  8.4000E-01     |      0.8864799     |   1.8397E-01
  8.4100E-01     |      0.8862190     |   1.8460E-01
  8.4200E-01     |      0.8859579     |   1.8523E-01
  8.4300E-01     |      0.8856965     |   1.8586E-01
  8.4400E-01     |      0.8854348     |   1.8649E-01
  8.4500E-01     |      0.8851729     |   1.8712E-01
  8.4600E-01     |      0.8849107     |   1.8775E-01
  8.4700E-01     |      0.8846482     |   1.8838E-01
  8.4800E-01     |      0.8843855     |   1.8902E-01
  8.4900E-01     |      0.8841225     |   1.8966E-01
  8.5000E-01     |      0.8838593     |   1.9029E-01
  8.5100E-01     |      0.8835957     |   1.9093E-01
  8.5200E-01     |      0.8833320     |   1.9157E-01
  8.5300E-01     |      0.8830679     |   1.9222E-01
  8.5400E-01     |      0.8828036     |   1.9286E-01
  8.5500E-01     |      0.8825390     |   1.9350E-01
  8.5600E-01     |      0.8822742     |   1.9415E-01
  8.5700E-01     |      0.8820091     |   1.9480E-01
  8.5800E-01     |      0.8817438     |   1.9545E-01
  8.5900E-01     |      0.8814781     |   1.9610E-01
  8.6000E-01     |      0.8812122     |   1.9675E-01
  8.6100E-01     |      0.8809461     |   1.9740E-01
  8.6200E-01     |      0.8806797     |   1.9805E-01
  8.6300E-01     |      0.8804130     |   1.9871E-01
  8.6400E-01     |      0.8801461     |   1.9936E-01
  8.6500E-01     |      0.8798789     |   2.0002E-01
  8.6600E-01     |      0.8796114     |   2.0068E-01
  8.6700E-01     |      0.8793437     |   2.0134E-01
  8.6800E-01     |      0.8790757     |   2.0200E-01
  8.6900E-01     |      0.8788075     |   2.0267E-01
  8.7000E-01     |      0.8785390     |   2.0333E-01
  8.7100E-01     |      0.8782702     |   2.0400E-01
  8.7200E-01     |      0.8780012     |   2.0466E-01
  8.7300E-01     |      0.8777319     |   2.0533E-01
  8.7400E-01     |      0.8774623     |   2.0600E-01
  8.7500E-01     |      0.8771925     |   2.0667E-01
  8.7600E-01     |      0.8769225     |   2.0734E-01
  8.7700E-01     |      0.8766521     |   2.0802E-01
  8.7800E-01     |      0.8763815     |   2.0869E-01
  8.7900E-01     |      0.8761107     |   2.0937E-01
  8.8000E-01     |      0.8758396     |   2.1005E-01
  8.8100E-01     |      0.8755682     |   2.1072E-01
  8.8200E-01     |      0.8752966     |   2.1141E-01
  8.8300E-01     |      0.8750247     |   2.1209E-01
  8.8400E-01     |      0.8747526     |   2.1277E-01
  8.8500E-01     |      0.8744802     |   2.1345E-01
  8.8600E-01     |      0.8742075     |   2.1414E-01
  8.8700E-01     |      0.8739346     |   2.1483E-01
  8.8800E-01     |      0.8736614     |   2.1551E-01
  8.8900E-01     |      0.8733880     |   2.1620E-01
  8.9000E-01     |      0.8731143     |   2.1690E-01
  8.9100E-01     |      0.8728403     |   2.1759E-01
  8.9200E-01     |      0.8725661     |   2.1828E-01
  8.9300E-01     |      0.8722917     |   2.1898E-01
  8.9400E-01     |      0.8720169     |   2.1967E-01
  8.9500E-01     |      0.8717420     |   2.2037E-01
  8.9600E-01     |      0.8714667     |   2.2107E-01
  8.9700E-01     |      0.8711912     |   2.2177E-01
  8.9800E-01     |      0.8709155     |   2.2247E-01
  8.9900E-01     |      0.8706395     |   2.2317E-01
  9.0000E-01     |      0.8703632     |   2.2388E-01
  9.0100E-01     |      0.8700867     |   2.2458E-01
  9.0200E-01     |      0.8698099     |   2.2529E-01
  9.0300E-01     |      0.8695329     |   2.2600E-01
  9.0400E-01     |      0.8692556     |   2.2671E-01
  9.0500E-01     |      0.8689780     |   2.2742E-01
  9.0600E-01     |      0.8687002     |   2.2813E-01
  9.0700E-01     |      0.8684222     |   2.2885E-01
  9.0800E-01     |      0.8681439     |   2.2956E-01
  9.0900E-01     |      0.8678653     |   2.3028E-01
  9.1000E-01     |      0.8675865     |   2.3100E-01
  9.1100E-01     |      0.8673074     |   2.3171E-01
  9.1200E-01     |      0.8670281     |   2.3243E-01
  9.1300E-01     |      0.8667485     |   2.3316E-01
  9.1400E-01     |      0.8664687     |   2.3388E-01
  9.1500E-01     |      0.8661886     |   2.3460E-01
  9.1600E-01     |      0.8659082     |   2.3533E-01
  9.1700E-01     |      0.8656276     |   2.3606E-01
  9.1800E-01     |      0.8653468     |   2.3679E-01
  9.1900E-01     |      0.8650657     |   2.3752E-01
  9.2000E-01     |      0.8647843     |   2.3825E-01
  9.2100E-01     |      0.8645027     |   2.3898E-01
  9.2200E-01     |      0.8642209     |   2.3971E-01
  9.2300E-01     |      0.8639387     |   2.4045E-01
  9.2400E-01     |      0.8636564     |   2.4119E-01
  9.2500E-01     |      0.8633738     |   2.4192E-01
  9.2600E-01     |      0.8630909     |   2.4266E-01
  9.2700E-01     |      0.8628078     |   2.4340E-01
  9.2800E-01     |      0.8625244     |   2.4415E-01
  9.2900E-01     |      0.8622408     |   2.4489E-01
  9.3000E-01     |      0.8619569     |   2.4563E-01
  9.3100E-01     |      0.8616728     |   2.4638E-01
  9.3200E-01     |      0.8613884     |   2.4713E-01
  9.3300E-01     |      0.8611037     |   2.4788E-01
  9.3400E-01     |      0.8608189     |   2.4863E-01
  9.3500E-01     |      0.8605337     |   2.4938E-01
  9.3600E-01     |      0.8602484     |   2.5013E-01
  9.3700E-01     |      0.8599627     |   2.5089E-01
  9.3800E-01     |      0.8596768     |   2.5164E-01
  9.3900E-01     |      0.8593907     |   2.5240E-01
  9.4000E-01     |      0.8591043     |   2.5316E-01
  9.4100E-01     |      0.8588177     |   2.5392E-01
  9.4200E-01     |      0.8585308     |   2.5468E-01
  9.4300E-01     |      0.8582437     |   2.5544E-01
  9.4400E-01     |      0.8579563     |   2.5620E-01
  9.4500E-01     |      0.8576687     |   2.5697E-01
  9.4600E-01     |      0.8573808     |   2.5774E-01
  9.4700E-01     |      0.8570927     |   2.5850E-01
  9.4800E-01     |      0.8568043     |   2.5927E-01
  9.4900E-01     |      0.8565157     |   2.6004E-01
  9.5000E-01     |      0.8562268     |   2.6082E-01
  9.5100E-01     |      0.8559377     |   2.6159E-01
  9.5200E-01     |      0.8556483     |   2.6236E-01
  9.5300E-01     |      0.8553587     |   2.6314E-01
  9.5400E-01     |      0.8550689     |   2.6392E-01
  9.5500E-01     |      0.8547787     |   2.6470E-01
  9.5600E-01     |      0.8544884     |   2.6548E-01
  9.5700E-01     |      0.8541978     |   2.6626E-01
  9.5800E-01     |      0.8539069     |   2.6704E-01
  9.5900E-01     |      0.8536159     |   2.6783E-01
  9.6000E-01     |      0.8533245     |   2.6861E-01
  9.6100E-01     |      0.8530329     |   2.6940E-01
  9.6200E-01     |      0.8527411     |   2.7019E-01
  9.6300E-01     |      0.8524490     |   2.7098E-01
  9.6400E-01     |      0.8521567     |   2.7177E-01
  9.6500E-01     |      0.8518641     |   2.7256E-01
  9.6600E-01     |      0.8515713     |   2.7336E-01
  9.6700E-01     |      0.8512782     |   2.7415E-01
  9.6800E-01     |      0.8509849     |   2.7495E-01
  9.6900E-01     |      0.8506914     |   2.7575E-01
  9.7000E-01     |      0.8503976     |   2.7655E-01
  9.7100E-01     |      0.8501036     |   2.7735E-01
  9.7200E-01     |      0.8498093     |   2.7815E-01
  9.7300E-01     |      0.8495148     |   2.7895E-01
  9.7400E-01     |      0.8492200     |   2.7976E-01
  9.7500E-01     |      0.8489250     |   2.8056E-01
  9.7600E-01     |      0.8486297     |   2.8137E-01
  9.7700E-01     |      0.8483342     |   2.8218E-01
  9.7800E-01     |      0.8480385     |   2.8299E-01
  9.7900E-01     |      0.8477425     |   2.8380E-01
  9.8000E-01     |      0.8474463     |   2.8462E-01
  9.8100E-01     |      0.8471498     |   2.8543E-01
  9.8200E-01     |      0.8468531     |   2.8625E-01
  9.8300E-01     |      0.8465561     |   2.8706E-01
  9.8400E-01     |      0.8462589     |   2.8788E-01
  9.8500E-01     |      0.8459615     |   2.8870E-01
  9.8600E-01     |      0.8456638     |   2.8952E-01
  9.8700E-01     |      0.8453659     |   2.9035E-01
  9.8800E-01     |      0.8450677     |   2.9117E-01
  9.8900E-01     |      0.8447693     |   2.9200E-01
  9.9000E-01     |      0.8444706     |   2.9282E-01
  9.9100E-01     |      0.8441718     |   2.9365E-01
  9.9200E-01     |      0.8438726     |   2.9448E-01
  9.9300E-01     |      0.8435733     |   2.9531E-01
  9.9400E-01     |      0.8432736     |   2.9614E-01
  9.9500E-01     |      0.8429738     |   2.9698E-01
  9.9600E-01     |      0.8426737     |   2.9781E-01
  9.9700E-01     |      0.8423734     |   2.9865E-01
  9.9800E-01     |      0.8420728     |   2.9949E-01
  9.9900E-01     |      0.8417720     |   3.0033E-01
  1.0000E+00     |      0.8414709     |   3.0117E-01
  1.0010E+00     |      0.8411697     |   3.0201E-01
  1.0020E+00     |      0.8408681     |   3.0285E-01
  1.0030E+00     |      0.8405664     |   3.0370E-01
  1.0040E+00     |      0.8402644     |   3.0455E-01
  1.0050E+00     |      0.8399621     |   3.0539E-01
  1.0060E+00     |      0.8396596     |   3.0624E-01
  1.0070E+00     |      0.8393569     |   3.0709E-01
  1.0080E+00     |      0.8390540     |   3.0794E-01
  1.0090E+00     |      0.8387508     |   3.0880E-01
  1.0100E+00     |      0.8384473     |   3.0965E-01
  1.0110E+00     |      0.8381437     |   3.1051E-01
  1.0120E+00     |      0.8378398     |   3.1137E-01
  1.0130E+00     |      0.8375356     |   3.1222E-01
  1.0140E+00     |      0.8372312     |   3.1308E-01
  1.0150E+00     |      0.8369266     |   3.1395E-01
  1.0160E+00     |      0.8366218     |   3.1481E-01
  1.0170E+00     |      0.8363167     |   3.1567E-01
  1.0180E+00     |      0.8360113     |   3.1654E-01
  1.0190E+00     |      0.8357058     |   3.1741E-01
  1.0200E+00     |      0.8354000     |   3.1827E-01
  1.0210E+00     |      0.8350939     |   3.1914E-01
  1.0220E+00     |      0.8347877     |   3.2002E-01
  1.0230E+00     |      0.8344812     |   3.2089E-01
  1.0240E+00     |      0.8341744     |   3.2176E-01
  1.0250E+00     |      0.8338675     |   3.2264E-01
  1.0260E+00     |      0.8335603     |   3.2351E-01
  1.0270E+00     |      0.8332528     |   3.2439E-01
  1.0280E+00     |      0.8329451     |   3.2527E-01
  1.0290E+00     |      0.8326372     |   3.2615E-01
  1.0300E+00     |      0.8323291     |   3.2704E-01
  1.0310E+00     |      0.8320207     |   3.2792E-01
  1.0320E+00     |      0.8317121     |   3.2880E-01
  1.0330E+00     |      0.8314032     |   3.2969E-01
