   4,16666819E-08
   4,43672900E-08
   4,50462954E-08
   4,53120214E-08
   4,54423326E-08
   4,55156632E-08
   4,55609445E-08
   4,55908415E-08
   4,56116050E-08
   4,56266073E-08
   4,56377975E-08
   4,56463650E-08
   4,56530693E-08
   4,56584140E-08
   4,56627431E-08
   4,56662983E-08
   4,56692537E-08
   4,56717370E-08
   4,56738436E-08
   4,56756460E-08
   4,56771999E-08
   4,56785491E-08
   4,56797280E-08
   4,56807641E-08
   4,56816795E-08
   4,56824922E-08
   4,56832172E-08
   4,56838665E-08
   4,56844503E-08
   4,56849771E-08
   4,56854541E-08
   4,56858874E-08
   4,56862821E-08
   4,56866428E-08
   4,56869732E-08
   4,56872766E-08
   4,56875559E-08
   4,56878134E-08
   4,56880516E-08
   4,56882723E-08
   4,56884770E-08
   4,56886673E-08
   4,56888446E-08
   4,56890099E-08
   4,56891644E-08
   4,56893091E-08
   4,56894446E-08
   4,56895716E-08
   4,56896912E-08
   4,56898035E-08
   4,56899094E-08
   4,56900091E-08
   4,56901034E-08
   4,56901924E-08
   4,56902766E-08
   4,56903563E-08
   4,56904319E-08
   4,56905036E-08
   4,56905717E-08
   4,56906364E-08
   4,56906980E-08
   4,56907566E-08
   4,56908124E-08
   4,56908658E-08
   4,56909167E-08
   4,56909652E-08
   4,56910116E-08
   4,56910559E-08
   4,56910983E-08
   4,56911389E-08
   4,56911777E-08
   4,56912150E-08
   4,56912508E-08
   4,56912852E-08
   4,56913181E-08
   4,56913498E-08
   4,56913802E-08
   4,56914095E-08
   4,56914376E-08
   4,56914647E-08
   4,56914908E-08
   4,56915159E-08
   4,56915402E-08
   4,56915635E-08
   4,56915860E-08
   4,56916078E-08
   4,56916289E-08
   4,56916491E-08
   4,56916687E-08
   4,56916877E-08
   4,56917060E-08
   4,56917237E-08
   4,56917409E-08
   4,56917575E-08
   4,56917737E-08
   4,56917893E-08
   4,56918044E-08
   4,56918191E-08
   4,56918333E-08
   4,56918470E-08
   4,56918603E-08
   4,56918734E-08
   4,56918860E-08
   4,56918982E-08
   4,56919101E-08
   4,56919216E-08
   4,56919326E-08
   4,56919436E-08
   4,56919542E-08
   4,56919645E-08
   4,56919746E-08
   4,56919844E-08
   4,56919938E-08
   4,56920031E-08
   4,56920121E-08
   4,56920209E-08
   4,56920294E-08
   4,56920378E-08
   4,56920458E-08
   4,56920537E-08
   4,56920615E-08
   4,56920690E-08
   4,56920762E-08
   4,56920834E-08
   4,56920903E-08
   4,56920971E-08
   4,56921038E-08
   4,56921103E-08
   4,56921166E-08
   4,56921228E-08
   4,56921290E-08
   4,56921349E-08
   4,56921407E-08
   4,56921463E-08
   4,56921518E-08
   4,56921573E-08
   4,56921626E-08
   4,56921677E-08
   4,56921729E-08
   4,56921778E-08
   4,56921826E-08
   4,56921873E-08
   4,56921919E-08
   4,56921965E-08
