          985         -66.1370603117           8.924451524031E-04
          939         -65.1370603117           9.369892069929E-04
          940         -65.1370603117           9.369892069929E-04
          941         -63.1370603117           9.369892069929E-04
          995         -58.1370603117           8.924451524031E-04
          986         -54.1370603117           8.924451524031E-04
          931         -49.1370603117           9.369892069929E-04
          837         -48.1370603117           1.023973706862E-03
          994         -47.1370603117           8.924451524031E-04
          843         -46.1370603117           1.023973706862E-03
          949         -44.1370603117           9.369892069929E-04
          951         -43.1370603117           8.924451524031E-04
          838         -41.1370603117           1.023973706862E-03
          987         -41.1370603117           8.924451524031E-04
          738         -40.1370603117           1.103544979275E-03
          742         -40.1370603117           1.103544979275E-03
          842         -40.1370603117           1.023973706862E-03
          884         -39.1370603117           9.810314735867E-04
          741         -38.1370603117           1.103544979275E-03
          975         -38.1370603117           8.924451524031E-04
          739         -37.1370603117           1.103544979275E-03
          740         -36.1370603117           1.103544979275E-03
          839         -36.1370603117           1.023973706862E-03
          993         -36.1370603117           8.924451524031E-04
          831         -35.1370603117           1.023973706862E-03
          841         -35.1370603117           1.023973706862E-03
          896         -35.1370603117           9.810314735867E-04
          927         -35.1370603117           9.369892069929E-04
          840         -34.1370603117           1.023973706862E-03
          956         -34.1370603117           8.924451524031E-04
          980         -34.1370603117           8.924451524031E-04
          879         -32.1370603117           9.810314735867E-04
          849         -31.1370603117           1.023973706862E-03
          932         -31.1370603117           9.369892069929E-04
          988         -31.1370603117           8.924451524031E-04
          784         -30.1370603117           1.065097375716E-03
          796         -30.1370603117           1.065097375716E-03
          694         -29.1370603117           1.138298763358E-03
          827         -29.1370603117           1.023973706862E-03
          875         -28.1370603117           9.810314735867E-04
          917         -28.1370603117           9.369892069929E-04
          992         -28.1370603117           8.924451524031E-04
          686         -27.1370603117           1.138298763358E-03
          732         -27.1370603117           1.103544979275E-03
          748         -27.1370603117           1.103544979275E-03
          923         -27.1370603117           9.369892069929E-04
          856         -26.1370603117           9.810314735867E-04
          948         -25.1370603117           9.369892069929E-04
          971         -25.1370603117           8.924451524031E-04
          989         -25.1370603117           8.924451524031E-04
          851         -24.1370603117           9.810314735867E-04
          909         -24.1370603117           9.369892069929E-04
          991         -24.1370603117           8.924451524031E-04
          635         -23.1370603117           1.168156497248E-03
          990         -23.1370603117           8.924451524031E-04
         1000         -23.1370603117           8.924451524031E-04
          681         -22.1370603117           1.138298763358E-03
          871         -22.1370603117           9.810314735867E-04
          885         -22.1370603117           9.810314735867E-04
          918         -22.1370603117           9.369892069929E-04
          693         -20.1370603117           1.138298763358E-03
          819         -20.1370603117           1.023973706862E-03
          895         -20.1370603117           9.810314735867E-04
          903         -20.1370603117           9.369892069929E-04
          803         -19.1370603117           1.023973706862E-03
          776         -18.1370603117           1.065097375716E-03
          594         -17.1370603117           1.191703927865E-03
          687         -17.1370603117           1.138298763358E-03
          725         -17.1370603117           1.103544979275E-03
          955         -17.1370603117           8.924451524031E-04
          976         -17.1370603117           8.924451524031E-04
          644         -16.1370603117           1.168156497248E-03
          795         -15.1370603117           1.065097375716E-03
          631         -14.1370603117           1.168156497248E-03
          785         -13.1370603117           1.065097375716E-03
          586         -12.1370603117           1.191703927865E-03
          678         -12.1370603117           1.138298763358E-03
          692         -12.1370603117           1.138298763358E-03
          832         -12.1370603117           1.023973706862E-03
          908         -12.1370603117           9.369892069929E-04
          636         -11.1370603117           1.168156497248E-03
          652         -11.1370603117           1.138298763358E-03
          768         -11.1370603117           1.065097375716E-03
          780         -11.1370603117           1.065097375716E-03
          848         -11.1370603117           1.023973706862E-03
          747         -10.1370603117           1.103544979275E-03
          800         -10.1370603117           1.065097375716E-03
          824         -10.1370603117           1.023973706862E-03
          863         -10.1370603117           9.810314735867E-04
          864         -10.1370603117           9.810314735867E-04
          540         -9.13706031174           1.207283480363E-03
          688         -9.13706031174           1.138298763358E-03
          855         -9.13706031174           9.810314735867E-04
          919         -9.13706031174           9.369892069929E-04
          928         -9.13706031174           9.369892069929E-04
          933         -9.13706031174           9.369892069929E-04
          698         -8.13706031174           1.138298763358E-03
          759         -8.13706031174           1.065097375716E-03
          865         -8.13706031174           9.810314735867E-04
          981         -8.13706031174           8.924451524031E-04
          593         -7.13706031174           1.191703927865E-03
          675         -7.13706031174           1.138298763358E-03
          722         -7.13706031174           1.103544979275E-03
          754         -7.13706031174           1.065097375716E-03
          862         -7.13706031174           9.810314735867E-04
          886         -7.13706031174           9.810314735867E-04
          894         -7.13706031174           9.810314735867E-04
          963         -7.13706031174           8.924451524031E-04
          964         -7.13706031174           8.924451524031E-04
          691         -6.13706031174           1.138298763358E-03
          705         -6.13706031174           1.103544979275E-03
          733         -6.13706031174           1.103544979275E-03
          807         -6.13706031174           1.023973706862E-03
          820         -6.13706031174           1.023973706862E-03
          880         -6.13706031174           9.810314735867E-04
          947         -6.13706031174           9.369892069929E-04
          972         -6.13706031174           8.924451524031E-04
          643         -5.13706031174           1.168156497248E-03
          689         -5.13706031174           1.138298763358E-03
          924         -5.13706031174           9.369892069929E-04
          690         -4.13706031174           1.138298763358E-03
          701         -4.13706031174           1.103544979275E-03
