 Ausgangswerte - a=           2.00000000000    , b=           6.00000000000
            0          4.00000000000             -16.0000000000
            1          5.00000000000              100.000000000
            2          4.50000000000              39.8750000000
            3          4.25000000000              11.4531250000
            4          4.12500000000             -2.38867187500
            5          4.18750000000              4.50268554688
            6          4.15625000000              1.04971313477
            7          4.14062500000            -0.671291351318
            8          4.14843750000             0.188756465912
            9          4.14453125000            -0.241380870342
           10          4.14648437500          -2.634058147669E-02
           11          4.14746093750           8.120084460825E-02
           12          4.14697265625           2.742835751269E-02
           13          4.14672851563           5.434445483843E-04
           14          4.14660644531          -1.289867932610E-02
           15          4.14666748047          -6.177645105026E-03
           16          4.14669799805          -2.817107207449E-03
           17          4.14671325684          -1.136833061825E-03
           18          4.14672088623          -2.966946897947E-04
           19          4.14672470093           1.233748210260E-04
           20          4.14672279358          -8.665996145149E-05
