      Radius     |       Dichte
  8.1900E-01     |      0.8918965
  8.2000E-01     |      0.8916413
  8.2100E-01     |      0.8913857
  8.2200E-01     |      0.8911299
  8.2300E-01     |      0.8908739
  8.2400E-01     |      0.8906175
  8.2500E-01     |      0.8903609
  8.2600E-01     |      0.8901041
  8.2700E-01     |      0.8898469
  8.2800E-01     |      0.8895895
  8.2900E-01     |      0.8893319
  8.3000E-01     |      0.8890739
  8.3100E-01     |      0.8888157
  8.3200E-01     |      0.8885573
  8.3300E-01     |      0.8882985
  8.3400E-01     |      0.8880395
  8.3500E-01     |      0.8877803
  8.3600E-01     |      0.8875207
  8.3700E-01     |      0.8872609
  8.3800E-01     |      0.8870008
  8.3900E-01     |      0.8867405
  8.4000E-01     |      0.8864799
  8.4100E-01     |      0.8862190
  8.4200E-01     |      0.8859579
  8.4300E-01     |      0.8856965
  8.4400E-01     |      0.8854348
  8.4500E-01     |      0.8851729
  8.4600E-01     |      0.8849107
  8.4700E-01     |      0.8846483
  8.4800E-01     |      0.8843855
  8.4900E-01     |      0.8841226
  8.5000E-01     |      0.8838593
  8.5100E-01     |      0.8835958
  8.5200E-01     |      0.8833320
  8.5300E-01     |      0.8830680
  8.5400E-01     |      0.8828037
  8.5500E-01     |      0.8825391
  8.5600E-01     |      0.8822742
  8.5700E-01     |      0.8820092
  8.5800E-01     |      0.8817438
  8.5900E-01     |      0.8814782
  8.6000E-01     |      0.8812123
  8.6100E-01     |      0.8809461
  8.6200E-01     |      0.8806797
  8.6300E-01     |      0.8804130
  8.6400E-01     |      0.8801461
  8.6500E-01     |      0.8798789
  8.6600E-01     |      0.8796115
  8.6700E-01     |      0.8793437
  8.6800E-01     |      0.8790758
  8.6900E-01     |      0.8788075
  8.7000E-01     |      0.8785390
  8.7100E-01     |      0.8782702
  8.7200E-01     |      0.8780012
  8.7300E-01     |      0.8777319
  8.7400E-01     |      0.8774624
  8.7500E-01     |      0.8771926
  8.7600E-01     |      0.8769225
  8.7700E-01     |      0.8766522
  8.7800E-01     |      0.8763816
  8.7900E-01     |      0.8761107
  8.8000E-01     |      0.8758396
  8.8100E-01     |      0.8755683
  8.8200E-01     |      0.8752966
  8.8300E-01     |      0.8750248
  8.8400E-01     |      0.8747526
  8.8500E-01     |      0.8744802
  8.8600E-01     |      0.8742076
  8.8700E-01     |      0.8739346
  8.8800E-01     |      0.8736615
  8.8900E-01     |      0.8733880
  8.9000E-01     |      0.8731143
  8.9100E-01     |      0.8728404
  8.9200E-01     |      0.8725662
  8.9300E-01     |      0.8722917
  8.9400E-01     |      0.8720170
  8.9500E-01     |      0.8717420
  8.9600E-01     |      0.8714668
  8.9700E-01     |      0.8711913
  8.9800E-01     |      0.8709155
  8.9900E-01     |      0.8706395
  9.0000E-01     |      0.8703632
  9.0100E-01     |      0.8700867
  9.0200E-01     |      0.8698099
  9.0300E-01     |      0.8695329
  9.0400E-01     |      0.8692556
  9.0500E-01     |      0.8689781
  9.0600E-01     |      0.8687003
  9.0700E-01     |      0.8684222
  9.0800E-01     |      0.8681439
  9.0900E-01     |      0.8678653
  9.1000E-01     |      0.8675865
  9.1100E-01     |      0.8673075
  9.1200E-01     |      0.8670281
  9.1300E-01     |      0.8667485
  9.1400E-01     |      0.8664687
  9.1500E-01     |      0.8661886
  9.1600E-01     |      0.8659083
  9.1700E-01     |      0.8656277
  9.1800E-01     |      0.8653468
  9.1900E-01     |      0.8650657
  9.2000E-01     |      0.8647844
  9.2100E-01     |      0.8645028
  9.2200E-01     |      0.8642209
  9.2300E-01     |      0.8639388
  9.2400E-01     |      0.8636564
  9.2500E-01     |      0.8633738
  9.2600E-01     |      0.8630909
  9.2700E-01     |      0.8628078
  9.2800E-01     |      0.8625244
  9.2900E-01     |      0.8622408
  9.3000E-01     |      0.8619569
  9.3100E-01     |      0.8616728
  9.3200E-01     |      0.8613884
  9.3300E-01     |      0.8611038
  9.3400E-01     |      0.8608189
  9.3500E-01     |      0.8605338
  9.3600E-01     |      0.8602484
  9.3700E-01     |      0.8599628
  9.3800E-01     |      0.8596769
  9.3900E-01     |      0.8593907
  9.4000E-01     |      0.8591044
  9.4100E-01     |      0.8588177
  9.4200E-01     |      0.8585308
  9.4300E-01     |      0.8582437
  9.4400E-01     |      0.8579563
  9.4500E-01     |      0.8576687
  9.4600E-01     |      0.8573808
  9.4700E-01     |      0.8570927
  9.4800E-01     |      0.8568043
  9.4900E-01     |      0.8565157
  9.5000E-01     |      0.8562268
  9.5100E-01     |      0.8559377
  9.5200E-01     |      0.8556484
  9.5300E-01     |      0.8553588
  9.5400E-01     |      0.8550689
  9.5500E-01     |      0.8547788
  9.5600E-01     |      0.8544884
  9.5700E-01     |      0.8541978
  9.5800E-01     |      0.8539070
  9.5900E-01     |      0.8536159
  9.6000E-01     |      0.8533246
  9.6100E-01     |      0.8530330
  9.6200E-01     |      0.8527411
  9.6300E-01     |      0.8524491
  9.6400E-01     |      0.8521567
  9.6500E-01     |      0.8518642
  9.6600E-01     |      0.8515713
  9.6700E-01     |      0.8512783
  9.6800E-01     |      0.8509850
  9.6900E-01     |      0.8506914
  9.7000E-01     |      0.8503976
  9.7100E-01     |      0.8501036
  9.7200E-01     |      0.8498093
  9.7300E-01     |      0.8495148
  9.7400E-01     |      0.8492200
  9.7500E-01     |      0.8489250
  9.7600E-01     |      0.8486298
  9.7700E-01     |      0.8483343
  9.7800E-01     |      0.8480385
  9.7900E-01     |      0.8477425
  9.8000E-01     |      0.8474463
  9.8100E-01     |      0.8471498
  9.8200E-01     |      0.8468531
  9.8300E-01     |      0.8465562
  9.8400E-01     |      0.8462590
  9.8500E-01     |      0.8459615
  9.8600E-01     |      0.8456638
  9.8700E-01     |      0.8453659
  9.8800E-01     |      0.8450677
  9.8900E-01     |      0.8447693
  9.9000E-01     |      0.8444707
  9.9100E-01     |      0.8441718
  9.9200E-01     |      0.8438727
  9.9300E-01     |      0.8435733
  9.9400E-01     |      0.8432737
  9.9500E-01     |      0.8429738
  9.9600E-01     |      0.8426737
  9.9700E-01     |      0.8423734
  9.9800E-01     |      0.8420728
  9.9900E-01     |      0.8417720
  1.0000E+00     |      0.8414710
  1.0010E+00     |      0.8411697
  1.0020E+00     |      0.8408682
  1.0030E+00     |      0.8405664
  1.0040E+00     |      0.8402644
  1.0050E+00     |      0.8399622
  1.0060E+00     |      0.8396597
  1.0070E+00     |      0.8393570
  1.0080E+00     |      0.8390540
  1.0090E+00     |      0.8387508
  1.0100E+00     |      0.8384474
  1.0110E+00     |      0.8381437
  1.0120E+00     |      0.8378398
  1.0130E+00     |      0.8375357
  1.0140E+00     |      0.8372313
  1.0150E+00     |      0.8369267
  1.0160E+00     |      0.8366218
  1.0170E+00     |      0.8363167
  1.0180E+00     |      0.8360114
  1.0190E+00     |      0.8357058
  1.0200E+00     |      0.8354000
  1.0210E+00     |      0.8350940
  1.0220E+00     |      0.8347877
  1.0230E+00     |      0.8344812
  1.0240E+00     |      0.8341745
  1.0250E+00     |      0.8338675
  1.0260E+00     |      0.8335603
  1.0270E+00     |      0.8332529
  1.0280E+00     |      0.8329452
  1.0290E+00     |      0.8326373
  1.0300E+00     |      0.8323291
  1.0310E+00     |      0.8320207
  1.0320E+00     |      0.8317121
  1.0330E+00     |      0.8314033
  1.0340E+00     |      0.8310942
  1.0350E+00     |      0.8307849
  1.0360E+00     |      0.8304753
  1.0370E+00     |      0.8301656
  1.0380E+00     |      0.8298556
  1.0390E+00     |      0.8295453
  1.0400E+00     |      0.8292348
  1.0410E+00     |      0.8289241
  1.0420E+00     |      0.8286132
  1.0430E+00     |      0.8283020
  1.0440E+00     |      0.8279906
  1.0450E+00     |      0.8276790
  1.0460E+00     |      0.8273671
  1.0470E+00     |      0.8270550
  1.0480E+00     |      0.8267427
  1.0490E+00     |      0.8264301
  1.0500E+00     |      0.8261174
  1.0510E+00     |      0.8258043
  1.0520E+00     |      0.8254911
  1.0530E+00     |      0.8251776
  1.0540E+00     |      0.8248639
  1.0550E+00     |      0.8245500
  1.0560E+00     |      0.8242358
  1.0570E+00     |      0.8239214
  1.0580E+00     |      0.8236068
  1.0590E+00     |      0.8232919
  1.0600E+00     |      0.8229769
  1.0610E+00     |      0.8226616
  1.0620E+00     |      0.8223460
  1.0630E+00     |      0.8220303
  1.0640E+00     |      0.8217143
  1.0650E+00     |      0.8213981
  1.0660E+00     |      0.8210816
  1.0670E+00     |      0.8207649
  1.0680E+00     |      0.8204480
  1.0690E+00     |      0.8201309
  1.0700E+00     |      0.8198136
  1.0710E+00     |      0.8194960
  1.0720E+00     |      0.8191782
  1.0730E+00     |      0.8188601
  1.0740E+00     |      0.8185419
  1.0750E+00     |      0.8182234
  1.0760E+00     |      0.8179047
  1.0770E+00     |      0.8175858
  1.0780E+00     |      0.8172666
  1.0790E+00     |      0.8169472
  1.0800E+00     |      0.8166276
  1.0810E+00     |      0.8163078
  1.0820E+00     |      0.8159877
  1.0830E+00     |      0.8156674
  1.0840E+00     |      0.8153469
  1.0850E+00     |      0.8150262
  1.0860E+00     |      0.8147052
  1.0870E+00     |      0.8143841
  1.0880E+00     |      0.8140627
  1.0890E+00     |      0.8137410
  1.0900E+00     |      0.8134192
  1.0910E+00     |      0.8130971
  1.0920E+00     |      0.8127748
  1.0930E+00     |      0.8124523
  1.0940E+00     |      0.8121296
  1.0950E+00     |      0.8118066
  1.0960E+00     |      0.8114834
  1.0970E+00     |      0.8111600
  1.0980E+00     |      0.8108364
  1.0990E+00     |      0.8105126
  1.1000E+00     |      0.8101885
  1.1010E+00     |      0.8098642
  1.1020E+00     |      0.8095397
  1.1030E+00     |      0.8092150
  1.1040E+00     |      0.8088900
  1.1050E+00     |      0.8085649
  1.1060E+00     |      0.8082395
  1.1070E+00     |      0.8079139
  1.1080E+00     |      0.8075881
  1.1090E+00     |      0.8072620
  1.1100E+00     |      0.8069358
  1.1110E+00     |      0.8066093
  1.1120E+00     |      0.8062826
  1.1130E+00     |      0.8059556
  1.1140E+00     |      0.8056285
  1.1150E+00     |      0.8053012
  1.1160E+00     |      0.8049736
  1.1170E+00     |      0.8046458
  1.1180E+00     |      0.8043178
  1.1190E+00     |      0.8039896
  1.1200E+00     |      0.8036611
  1.1210E+00     |      0.8033324
  1.1220E+00     |      0.8030036
  1.1230E+00     |      0.8026745
  1.1240E+00     |      0.8023452
  1.1250E+00     |      0.8020156
  1.1260E+00     |      0.8016859
  1.1270E+00     |      0.8013559
  1.1280E+00     |      0.8010258
  1.1290E+00     |      0.8006954
  1.1300E+00     |      0.8003648
  1.1310E+00     |      0.8000339
  1.1320E+00     |      0.7997029
  1.1330E+00     |      0.7993717
  1.1340E+00     |      0.7990402
  1.1350E+00     |      0.7987085
  1.1360E+00     |      0.7983766
  1.1370E+00     |      0.7980445
  1.1380E+00     |      0.7977122
  1.1390E+00     |      0.7973797
  1.1400E+00     |      0.7970469
  1.1410E+00     |      0.7967140
  1.1420E+00     |      0.7963808
  1.1430E+00     |      0.7960474
  1.1440E+00     |      0.7957138
  1.1450E+00     |      0.7953800
  1.1460E+00     |      0.7950460
  1.1470E+00     |      0.7947117
  1.1480E+00     |      0.7943773
  1.1490E+00     |      0.7940426
  1.1500E+00     |      0.7937078
  1.1510E+00     |      0.7933727
  1.1520E+00     |      0.7930374
  1.1530E+00     |      0.7927019
  1.1540E+00     |      0.7923662
  1.1550E+00     |      0.7920303
  1.1560E+00     |      0.7916941
  1.1570E+00     |      0.7913578
  1.1580E+00     |      0.7910212
  1.1590E+00     |      0.7906845
  1.1600E+00     |      0.7903475
  1.1610E+00     |      0.7900103
  1.1620E+00     |      0.7896729
  1.1630E+00     |      0.7893353
  1.1640E+00     |      0.7889975
  1.1650E+00     |      0.7886595
  1.1660E+00     |      0.7883213
  1.1670E+00     |      0.7879829
  1.1680E+00     |      0.7876442
  1.1690E+00     |      0.7873054
  1.1700E+00     |      0.7869663
  1.1710E+00     |      0.7866271
  1.1720E+00     |      0.7862876
  1.1730E+00     |      0.7859479
  1.1740E+00     |      0.7856080
  1.1750E+00     |      0.7852679
  1.1760E+00     |      0.7849277
  1.1770E+00     |      0.7845872
  1.1780E+00     |      0.7842464
  1.1790E+00     |      0.7839055
  1.1800E+00     |      0.7835644
  1.1810E+00     |      0.7832231
  1.1820E+00     |      0.7828816
  1.1830E+00     |      0.7825398
  1.1840E+00     |      0.7821979
  1.1850E+00     |      0.7818558
  1.1860E+00     |      0.7815134
  1.1870E+00     |      0.7811709
  1.1880E+00     |      0.7808281
  1.1890E+00     |      0.7804851
  1.1900E+00     |      0.7801420
  1.1910E+00     |      0.7797986
  1.1920E+00     |      0.7794551
  1.1930E+00     |      0.7791113
  1.1940E+00     |      0.7787673
  1.1950E+00     |      0.7784231
  1.1960E+00     |      0.7780788
  1.1970E+00     |      0.7777342
  1.1980E+00     |      0.7773894
  1.1990E+00     |      0.7770444
  1.2000E+00     |      0.7766992
  1.2010E+00     |      0.7763539
  1.2020E+00     |      0.7760083
  1.2030E+00     |      0.7756625
  1.2040E+00     |      0.7753165
  1.2050E+00     |      0.7749703
  1.2060E+00     |      0.7746239
  1.2070E+00     |      0.7742773
  1.2080E+00     |      0.7739305
  1.2090E+00     |      0.7735836
  1.2100E+00     |      0.7732364
  1.2110E+00     |      0.7728890
  1.2120E+00     |      0.7725414
  1.2130E+00     |      0.7721936
  1.2140E+00     |      0.7718456
  1.2150E+00     |      0.7714974
  1.2160E+00     |      0.7711491
  1.2170E+00     |      0.7708005
  1.2180E+00     |      0.7704517
  1.2190E+00     |      0.7701027
  1.2200E+00     |      0.7697536
  1.2210E+00     |      0.7694042
  1.2220E+00     |      0.7690546
  1.2230E+00     |      0.7687049
  1.2240E+00     |      0.7683549
  1.2250E+00     |      0.7680048
  1.2260E+00     |      0.7676544
  1.2270E+00     |      0.7673039
  1.2280E+00     |      0.7669531
  1.2290E+00     |      0.7666022
  1.2300E+00     |      0.7662511
  1.2310E+00     |      0.7658997
  1.2320E+00     |      0.7655482
  1.2330E+00     |      0.7651965
  1.2340E+00     |      0.7648446
  1.2350E+00     |      0.7644925
  1.2360E+00     |      0.7641402
  1.2370E+00     |      0.7637877
  1.2380E+00     |      0.7634350
  1.2390E+00     |      0.7630821
  1.2400E+00     |      0.7627290
  1.2410E+00     |      0.7623758
  1.2420E+00     |      0.7620223
  1.2430E+00     |      0.7616686
  1.2440E+00     |      0.7613148
  1.2450E+00     |      0.7609608
  1.2460E+00     |      0.7606065
  1.2470E+00     |      0.7602521
  1.2480E+00     |      0.7598975
  1.2490E+00     |      0.7595427
  1.2500E+00     |      0.7591877
  1.2510E+00     |      0.7588325
  1.2520E+00     |      0.7584771
  1.2530E+00     |      0.7581216
  1.2540E+00     |      0.7577658
  1.2550E+00     |      0.7574099
  1.2560E+00     |      0.7570537
  1.2570E+00     |      0.7566974
  1.2580E+00     |      0.7563409
  1.2590E+00     |      0.7559842
  1.2600E+00     |      0.7556273
  1.2610E+00     |      0.7552702
  1.2620E+00     |      0.7549129
  1.2630E+00     |      0.7545554
  1.2640E+00     |      0.7541978
  1.2650E+00     |      0.7538399
  1.2660E+00     |      0.7534819
  1.2670E+00     |      0.7531237
  1.2680E+00     |      0.7527653
  1.2690E+00     |      0.7524067
  1.2700E+00     |      0.7520479
  1.2710E+00     |      0.7516890
  1.2720E+00     |      0.7513298
  1.2730E+00     |      0.7509705
  1.2740E+00     |      0.7506109
  1.2750E+00     |      0.7502512
  1.2760E+00     |      0.7498913
  1.2770E+00     |      0.7495312
  1.2780E+00     |      0.7491710
  1.2790E+00     |      0.7488105
  1.2800E+00     |      0.7484499
  1.2810E+00     |      0.7480891
  1.2820E+00     |      0.7477281
  1.2830E+00     |      0.7473669
  1.2840E+00     |      0.7470055
  1.2850E+00     |      0.7466439
  1.2860E+00     |      0.7462822
  1.2870E+00     |      0.7459203
  1.2880E+00     |      0.7455582
  1.2890E+00     |      0.7451959
  1.2900E+00     |      0.7448334
  1.2910E+00     |      0.7444707
  1.2920E+00     |      0.7441079
  1.2930E+00     |      0.7437449
  1.2940E+00     |      0.7433817
  1.2950E+00     |      0.7430183
  1.2960E+00     |      0.7426547
  1.2970E+00     |      0.7422909
  1.2980E+00     |      0.7419270
  1.2990E+00     |      0.7415629
  1.3000E+00     |      0.7411986
  1.3010E+00     |      0.7408341
  1.3020E+00     |      0.7404695
  1.3030E+00     |      0.7401046
  1.3040E+00     |      0.7397396
  1.3050E+00     |      0.7393744
  1.3060E+00     |      0.7390091
  1.3070E+00     |      0.7386435
  1.3080E+00     |      0.7382778
  1.3090E+00     |      0.7379119
  1.3100E+00     |      0.7375458
  1.3110E+00     |      0.7371795
  1.3120E+00     |      0.7368130
  1.3130E+00     |      0.7364464
  1.3140E+00     |      0.7360796
  1.3150E+00     |      0.7357126
  1.3160E+00     |      0.7353455
  1.3170E+00     |      0.7349781
  1.3180E+00     |      0.7346106
  1.3190E+00     |      0.7342429
  1.3200E+00     |      0.7338751
  1.3210E+00     |      0.7335070
  1.3220E+00     |      0.7331388
  1.3230E+00     |      0.7327704
  1.3240E+00     |      0.7324019
  1.3250E+00     |      0.7320331
  1.3260E+00     |      0.7316642
  1.3270E+00     |      0.7312951
  1.3280E+00     |      0.7309258
  1.3290E+00     |      0.7305564
  1.3300E+00     |      0.7301868
  1.3310E+00     |      0.7298170
  1.3320E+00     |      0.7294470
  1.3330E+00     |      0.7290768
  1.3340E+00     |      0.7287065
  1.3350E+00     |      0.7283360
  1.3360E+00     |      0.7279654
  1.3370E+00     |      0.7275945
  1.3380E+00     |      0.7272235
  1.3390E+00     |      0.7268524
  1.3400E+00     |      0.7264810
  1.3410E+00     |      0.7261095
  1.3420E+00     |      0.7257378
  1.3430E+00     |      0.7253659
  1.3440E+00     |      0.7249939
  1.3450E+00     |      0.7246217
  1.3460E+00     |      0.7242493
  1.3470E+00     |      0.7238767
  1.3480E+00     |      0.7235040
  1.3490E+00     |      0.7231311
  1.3500E+00     |      0.7227580
  1.3510E+00     |      0.7223848
  1.3520E+00     |      0.7220114
  1.3530E+00     |      0.7216378
  1.3540E+00     |      0.7212641
  1.3550E+00     |      0.7208902
  1.3560E+00     |      0.7205161
  1.3570E+00     |      0.7201418
  1.3580E+00     |      0.7197674
  1.3590E+00     |      0.7193928
  1.3600E+00     |      0.7190181
  1.3610E+00     |      0.7186432
  1.3620E+00     |      0.7182681
  1.3630E+00     |      0.7178928
  1.3640E+00     |      0.7175174
  1.3650E+00     |      0.7171418
  1.3660E+00     |      0.7167661
  1.3670E+00     |      0.7163901
  1.3680E+00     |      0.7160140
  1.3690E+00     |      0.7156378
  1.3700E+00     |      0.7152614
  1.3710E+00     |      0.7148848
  1.3720E+00     |      0.7145080
  1.3730E+00     |      0.7141311
  1.3740E+00     |      0.7137540
  1.3750E+00     |      0.7133768
  1.3760E+00     |      0.7129994
  1.3770E+00     |      0.7126218
  1.3780E+00     |      0.7122440
  1.3790E+00     |      0.7118661
  1.3800E+00     |      0.7114881
  1.3810E+00     |      0.7111098
  1.3820E+00     |      0.7107314
  1.3830E+00     |      0.7103529
  1.3840E+00     |      0.7099742
  1.3850E+00     |      0.7095953
  1.3860E+00     |      0.7092162
  1.3870E+00     |      0.7088370
  1.3880E+00     |      0.7084577
  1.3890E+00     |      0.7080781
  1.3900E+00     |      0.7076984
  1.3910E+00     |      0.7073186
  1.3920E+00     |      0.7069386
  1.3930E+00     |      0.7065584
  1.3940E+00     |      0.7061780
  1.3950E+00     |      0.7057975
  1.3960E+00     |      0.7054169
  1.3970E+00     |      0.7050361
  1.3980E+00     |      0.7046551
  1.3990E+00     |      0.7042740
  1.4000E+00     |      0.7038927
  1.4010E+00     |      0.7035112
  1.4020E+00     |      0.7031296
  1.4030E+00     |      0.7027478
  1.4040E+00     |      0.7023659
  1.4050E+00     |      0.7019838
  1.4060E+00     |      0.7016016
  1.4070E+00     |      0.7012192
  1.4080E+00     |      0.7008366
  1.4090E+00     |      0.7004539
  1.4100E+00     |      0.7000710
  1.4110E+00     |      0.6996880
  1.4120E+00     |      0.6993048
  1.4130E+00     |      0.6989214
  1.4140E+00     |      0.6985379
  1.4150E+00     |      0.6981543
  1.4160E+00     |      0.6977704
  1.4170E+00     |      0.6973865
  1.4180E+00     |      0.6970024
  1.4190E+00     |      0.6966181
  1.4200E+00     |      0.6962336
  1.4210E+00     |      0.6958490
  1.4220E+00     |      0.6954643
  1.4230E+00     |      0.6950794
  1.4240E+00     |      0.6946943
  1.4250E+00     |      0.6943091
  1.4260E+00     |      0.6939238
  1.4270E+00     |      0.6935383
  1.4280E+00     |      0.6931526
  1.4290E+00     |      0.6927668
  1.4300E+00     |      0.6923808
  1.4310E+00     |      0.6919947
  1.4320E+00     |      0.6916084
  1.4330E+00     |      0.6912220
  1.4340E+00     |      0.6908354
  1.4350E+00     |      0.6904487
  1.4360E+00     |      0.6900618
  1.4370E+00     |      0.6896748
  1.4380E+00     |      0.6892876
  1.4390E+00     |      0.6889002
  1.4400E+00     |      0.6885127
  1.4410E+00     |      0.6881251
  1.4420E+00     |      0.6877373
  1.4430E+00     |      0.6873494
  1.4440E+00     |      0.6869613
  1.4450E+00     |      0.6865731
  1.4460E+00     |      0.6861847
  1.4470E+00     |      0.6857961
  1.4480E+00     |      0.6854075
  1.4490E+00     |      0.6850186
  1.4500E+00     |      0.6846296
  1.4510E+00     |      0.6842405
  1.4520E+00     |      0.6838512
  1.4530E+00     |      0.6834618
  1.4540E+00     |      0.6830723
  1.4550E+00     |      0.6826825
  1.4560E+00     |      0.6822927
  1.4570E+00     |      0.6819027
  1.4580E+00     |      0.6815125
  1.4590E+00     |      0.6811222
  1.4600E+00     |      0.6807318
  1.4610E+00     |      0.6803412
  1.4620E+00     |      0.6799504
  1.4630E+00     |      0.6795595
  1.4640E+00     |      0.6791685
  1.4650E+00     |      0.6787773
  1.4660E+00     |      0.6783860
  1.4670E+00     |      0.6779945
  1.4680E+00     |      0.6776029
  1.4690E+00     |      0.6772112
  1.4700E+00     |      0.6768193
  1.4710E+00     |      0.6764272
  1.4720E+00     |      0.6760351
  1.4730E+00     |      0.6756427
  1.4740E+00     |      0.6752503
  1.4750E+00     |      0.6748577
  1.4760E+00     |      0.6744649
  1.4770E+00     |      0.6740720
  1.4780E+00     |      0.6736790
  1.4790E+00     |      0.6732858
  1.4800E+00     |      0.6728925
  1.4810E+00     |      0.6724990
  1.4820E+00     |      0.6721054
  1.4830E+00     |      0.6717117
  1.4840E+00     |      0.6713178
  1.4850E+00     |      0.6709237
  1.4860E+00     |      0.6705296
  1.4870E+00     |      0.6701353
  1.4880E+00     |      0.6697408
  1.4890E+00     |      0.6693462
  1.4900E+00     |      0.6689515
  1.4910E+00     |      0.6685566
  1.4920E+00     |      0.6681616
  1.4930E+00     |      0.6677665
  1.4940E+00     |      0.6673712
  1.4950E+00     |      0.6669758
  1.4960E+00     |      0.6665803
  1.4970E+00     |      0.6661846
  1.4980E+00     |      0.6657887
  1.4990E+00     |      0.6653928
  1.5000E+00     |      0.6649967
  1.5010E+00     |      0.6646004
  1.5020E+00     |      0.6642040
  1.5030E+00     |      0.6638075
  1.5040E+00     |      0.6634109
  1.5050E+00     |      0.6630141
  1.5060E+00     |      0.6626172
  1.5070E+00     |      0.6622201
  1.5080E+00     |      0.6618229
  1.5090E+00     |      0.6614256
  1.5100E+00     |      0.6610281
  1.5110E+00     |      0.6606305
  1.5120E+00     |      0.6602328
  1.5130E+00     |      0.6598349
  1.5140E+00     |      0.6594369
  1.5150E+00     |      0.6590388
  1.5160E+00     |      0.6586405
  1.5170E+00     |      0.6582421
  1.5180E+00     |      0.6578436
  1.5190E+00     |      0.6574449
  1.5200E+00     |      0.6570461
  1.5210E+00     |      0.6566472
  1.5220E+00     |      0.6562482
  1.5230E+00     |      0.6558490
  1.5240E+00     |      0.6554496
  1.5250E+00     |      0.6550502
  1.5260E+00     |      0.6546506
  1.5270E+00     |      0.6542509
  1.5280E+00     |      0.6538510
  1.5290E+00     |      0.6534511
  1.5300E+00     |      0.6530509
  1.5310E+00     |      0.6526507
  1.5320E+00     |      0.6522503
  1.5330E+00     |      0.6518498
  1.5340E+00     |      0.6514492
  1.5350E+00     |      0.6510485
  1.5360E+00     |      0.6506476
  1.5370E+00     |      0.6502466
  1.5380E+00     |      0.6498454
  1.5390E+00     |      0.6494441
  1.5400E+00     |      0.6490427
  1.5410E+00     |      0.6486412
  1.5420E+00     |      0.6482396
  1.5430E+00     |      0.6478378
  1.5440E+00     |      0.6474359
  1.5450E+00     |      0.6470338
  1.5460E+00     |      0.6466317
  1.5470E+00     |      0.6462294
  1.5480E+00     |      0.6458270
  1.5490E+00     |      0.6454244
  1.5500E+00     |      0.6450218
  1.5510E+00     |      0.6446190
  1.5520E+00     |      0.6442161
  1.5530E+00     |      0.6438130
  1.5540E+00     |      0.6434099
  1.5550E+00     |      0.6430066
  1.5560E+00     |      0.6426032
  1.5570E+00     |      0.6421996
  1.5580E+00     |      0.6417960
  1.5590E+00     |      0.6413922
  1.5600E+00     |      0.6409883
  1.5610E+00     |      0.6405843
  1.5620E+00     |      0.6401801
  1.5630E+00     |      0.6397758
  1.5640E+00     |      0.6393714
  1.5650E+00     |      0.6389669
  1.5660E+00     |      0.6385623
  1.5670E+00     |      0.6381575
  1.5680E+00     |      0.6377526
  1.5690E+00     |      0.6373476
  1.5700E+00     |      0.6369425
  1.5710E+00     |      0.6365372
  1.5720E+00     |      0.6361319
  1.5730E+00     |      0.6357264
  1.5740E+00     |      0.6353208
  1.5750E+00     |      0.6349150
  1.5760E+00     |      0.6345092
  1.5770E+00     |      0.6341032
  1.5780E+00     |      0.6336971
  1.5790E+00     |      0.6332909
  1.5800E+00     |      0.6328846
  1.5810E+00     |      0.6324781
  1.5820E+00     |      0.6320716
  1.5830E+00     |      0.6316649
  1.5840E+00     |      0.6312581
  1.5850E+00     |      0.6308512
  1.5860E+00     |      0.6304442
  1.5870E+00     |      0.6300370
  1.5880E+00     |      0.6296297
  1.5890E+00     |      0.6292224
  1.5900E+00     |      0.6288149
  1.5910E+00     |      0.6284072
  1.5920E+00     |      0.6279995
  1.5930E+00     |      0.6275917
  1.5940E+00     |      0.6271837
  1.5950E+00     |      0.6267756
  1.5960E+00     |      0.6263674
  1.5970E+00     |      0.6259591
  1.5980E+00     |      0.6255507
  1.5990E+00     |      0.6251422
  1.6000E+00     |      0.6247335
  1.6010E+00     |      0.6243247
  1.6020E+00     |      0.6239159
  1.6030E+00     |      0.6235069
  1.6040E+00     |      0.6230978
  1.6050E+00     |      0.6226885
  1.6060E+00     |      0.6222792
  1.6070E+00     |      0.6218698
  1.6080E+00     |      0.6214602
  1.6090E+00     |      0.6210505
  1.6100E+00     |      0.6206408
  1.6110E+00     |      0.6202309
  1.6120E+00     |      0.6198209
  1.6130E+00     |      0.6194108
  1.6140E+00     |      0.6190005
  1.6150E+00     |      0.6185902
  1.6160E+00     |      0.6181798
  1.6170E+00     |      0.6177692
  1.6180E+00     |      0.6173585
  1.6190E+00     |      0.6169478
  1.6200E+00     |      0.6165369
  1.6210E+00     |      0.6161259
  1.6220E+00     |      0.6157148
  1.6230E+00     |      0.6153036
  1.6240E+00     |      0.6148923
  1.6250E+00     |      0.6144808
  1.6260E+00     |      0.6140693
  1.6270E+00     |      0.6136576
  1.6280E+00     |      0.6132459
  1.6290E+00     |      0.6128340
  1.6300E+00     |      0.6124221
  1.6310E+00     |      0.6120100
  1.6320E+00     |      0.6115978
  1.6330E+00     |      0.6111855
  1.6340E+00     |      0.6107731
  1.6350E+00     |      0.6103606
  1.6360E+00     |      0.6099480
  1.6370E+00     |      0.6095353
  1.6380E+00     |      0.6091225
  1.6390E+00     |      0.6087096
  1.6400E+00     |      0.6082966
