  1.00E-14   |  2.8273E-02
  1.00E-13   |  3.1163E-03
  1.00E-12   |  3.6360E-05
  1.00E-11   |  5.1864E-06
  1.00E-10   |  4.4311E-07
  1.00E-09   |  3.1795E-08
  1.00E-08   |  5.5556E-09
  1.00E-07   |  1.7130E-07
  1.00E-06   |  1.6903E-06
  1.00E-05   |  1.6903E-05
  1.00E-04   |  1.6902E-04
  1.00E-03   |  1.6901E-03
  1.00E-02   |  1.6886E-02
  1.00E-01   |  1.6722E-01
  1.00E+00   |  1.3955E+00
