  1.00E-14   |  1.9635E-02
  1.00E-13   |  3.0618E-03
  1.00E-12   |  7.0378E-05
  1.00E-11   |  2.3146E-06
  1.00E-10   |  5.3248E-08
  1.00E-09   |  1.0098E-07
  1.00E-08   |  1.3851E-08
  1.00E-07   |  2.1807E-09
  1.00E-06   |  7.3907E-11
  1.00E-05   |  4.6673E-11
  1.00E-04   |  1.6684E-09
  1.00E-03   |  1.6667E-07
  1.00E-02   |  1.6667E-05
  1.00E-01   |  1.6658E-03
  1.00E+00   |  1.5853E-01
